idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
57,0.8201584815979004,0.5919116735458374,23.03009033203125,83.5925521850586,12.523893356323242,84.5255126953125,12.528755187988281,-0.8298770785331726,0.0541193000972271,2.0168826580047607,240.3975067138672,29.14490509033203,114.41521453857422,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,240.3975067138672,29.14490509033203,114.41521453857422
58,0.8050366044044495,0.6059403419494629,26.271520614624023,98.57445526123047,44.59834671020508,108.1939697265625,44.636844635009766,-0.7416118383407593,0.17250128090381622,2.05365252494812,239.4606475830078,51.92877197265625,88.42874145507812,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,239.4606475830078,51.92877197265625,88.42874145507812
59,0.8235013484954834,0.5828112959861755,23.73638916015625,86.46243286132812,19.755964279174805,88.69075775146484,19.769983291625977,-0.8285544514656067,0.012051871046423912,1.995914101600647,233.54141235351562,32.24699401855469,123.52436065673828,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,233.54141235351562,32.24699401855469,123.52436065673828
60,0.8159781694412231,0.5915063619613647,20.52400016784668,83.84669494628906,24.523366928100586,87.35939025878906,24.529605865478516,-0.8066587448120117,0.09705816209316254,2.033238649368286,237.4634246826172,39.323368072509766,107.64058685302734,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,237.4634246826172,39.323368072509766,107.64058685302734
61,0.824263334274292,0.5857190489768982,16.955829620361328,73.57227325439453,21.813444137573242,76.73789978027344,21.8305606842041,-0.8593228459358215,0.13598397374153137,2.0047452449798584,234.5313720703125,28.16313934326172,102.719482421875,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,234.5313720703125,28.16313934326172,102.719482421875
66,0.8746826648712158,0.5819021463394165,15.02115535736084,68.44029998779297,23.57676124572754,72.38742065429688,23.59244728088379,-0.8298322558403015,0.15682227909564972,1.9996289014816284,236.30841064453125,27.177215576171875,98.67823028564453,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.30841064453125,27.177215576171875,98.67823028564453
67,0.8252915143966675,0.5966626405715942,22.9439640045166,88.67314147949219,12.960351943969727,89.61527252197266,12.978555679321289,-0.8454787135124207,-0.014915183186531067,1.9698948860168457,244.46267700195312,17.778343200683594,130.40591430664062,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,244.46267700195312,17.778343200683594,130.40591430664062
68,0.8461657762527466,0.5938575267791748,14.606407165527344,72.77685546875,10.755663871765137,73.56735229492188,10.766120910644531,-0.8844390511512756,0.0750843808054924,1.9823408126831055,237.04298400878906,17.07477569580078,118.0312271118164,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,237.04298400878906,17.07477569580078,118.0312271118164
69,0.8251132369041443,0.6022893190383911,19.272676467895508,75.94856262207031,9.665844917297363,76.56117248535156,9.675422668457031,-0.8757199645042419,0.05892216041684151,1.9874361753463745,237.96478271484375,20.866931915283203,117.90516662597656,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,237.96478271484375,20.866931915283203,117.90516662597656
70,0.8309688568115234,0.5953893065452576,30.265737533569336,70.24375915527344,20.45820426940918,73.16230773925781,20.475299835205078,-0.8638073205947876,0.0922885537147522,1.9925906658172607,236.2820587158203,24.534114837646484,101.60615539550781,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,236.2820587158203,24.534114837646484,101.60615539550781
71,0.8208022117614746,0.5894197225570679,25.455900192260742,87.93885803222656,7.4090471267700195,88.25041961669922,7.417323589324951,-0.8724756240844727,0.02079753205180168,1.9947177171707153,243.53451538085938,13.767486572265625,120.46784210205078,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,243.53451538085938,13.767486572265625,120.46784210205078
72,0.8262284994125366,0.5958742499351501,24.101152420043945,79.08992004394531,9.744270324707031,79.68792724609375,9.753762245178223,-0.8586972951889038,0.03401196002960205,1.9871877431869507,238.4979248046875,23.02875518798828,118.77010345458984,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,238.4979248046875,23.02875518798828,118.77010345458984
73,0.8311446905136108,0.5934622287750244,25.127952575683594,69.13091278076172,21.648157119750977,72.4411849975586,21.66578483581543,-0.8721838593482971,0.11679030954837799,1.990061640739441,235.53497314453125,23.798873901367188,100.43351745605469,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,235.53497314453125,23.798873901367188,100.43351745605469
74,0.8335756063461304,0.5907769203186035,25.3273868560791,84.01893615722656,7.19657564163208,84.32658386230469,7.206444263458252,-0.8608075976371765,0.0243601743131876,1.9918920993804932,240.97219848632812,16.84311294555664,119.31199645996094,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,240.97219848632812,16.84311294555664,119.31199645996094
75,0.7836161851882935,0.5922797918319702,37.34220886230469,98.21844482421875,28.692026138305664,102.323486328125,28.695119857788086,-0.7499474883079529,0.03035230189561844,2.027897357940674,247.5032196044922,46.80353546142578,109.21221160888672,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,247.5032196044922,46.80353546142578,109.21221160888672
76,0.8047886490821838,0.5881522297859192,28.625001907348633,74.75728607177734,27.49175262451172,79.65204620361328,27.505260467529297,-0.805583655834198,0.11002760380506516,2.0168118476867676,241.1036834716797,38.752342224121094,99.41787719726562,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,241.1036834716797,38.752342224121094,99.41787719726562
77,0.7979973554611206,0.5904605388641357,25.273164749145508,83.2801742553711,20.07307243347168,85.6651382446289,20.08963394165039,-0.8446272611618042,0.10139922797679901,2.0278592109680176,240.12020874023438,32.499359130859375,104.57794189453125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,240.12020874023438,32.499359130859375,104.57794189453125
78,0.810716450214386,0.5828517079353333,24.593948364257812,74.75495910644531,24.680744171142578,78.72383880615234,24.684738159179688,-0.8225960731506348,0.06427573412656784,2.002952814102173,234.41477966308594,39.66603469848633,112.52652740478516,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,234.41477966308594,39.66603469848633,112.52652740478516
79,0.797916829586029,0.5915346145629883,27.37681007385254,76.8052749633789,26.5460262298584,81.26341247558594,26.549091339111328,-0.7620836496353149,0.07039260119199753,2.0026443004608154,246.476806640625,44.39046096801758,108.8491439819336,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,246.476806640625,44.39046096801758,108.8491439819336
80,0.8080689907073975,0.5905485153198242,35.94960021972656,94.7391128540039,26.599838256835938,98.40249633789062,26.621923446655273,-0.71462082862854,0.04861844703555107,2.0115814208984375,261.6642761230469,38.31254959106445,105.57463073730469,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,261.6642761230469,38.31254959106445,105.57463073730469
81,0.8308563828468323,0.5820395946502686,26.676185607910156,86.16411590576172,17.262836456298828,87.87638854980469,17.281192779541016,-0.7936348915100098,0.021885890513658524,2.00286865234375,263.79266357421875,13.680538177490234,117.85772705078125,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,263.79266357421875,13.680538177490234,117.85772705078125
82,0.817928671836853,0.5956019163131714,26.223196029663086,65.00981140136719,30.873159408569336,71.9682388305664,30.88872528076172,-0.8353646397590637,0.13604575395584106,1.994659185409546,233.42901611328125,36.86579132080078,96.67546081542969,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,233.42901611328125,36.86579132080078,96.67546081542969
83,0.8161317110061646,0.5909022688865662,19.609586715698242,77.721435546875,8.850608825683594,78.22374725341797,8.859721183776855,-0.8215917348861694,0.01489283237606287,1.9749939441680908,248.62185668945312,22.262779235839844,126.25321197509766,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,248.62185668945312,22.262779235839844,126.25321197509766
84,0.8062540292739868,0.5981422662734985,20.110586166381836,68.37056732177734,10.766572952270508,69.21310424804688,10.774876594543457,-0.799765408039093,0.021569285541772842,1.95294189453125,254.79380798339844,23.089366912841797,124.99943542480469,1.7960000038146973,-0.6848999261856079,-0.6801999807357788,254.79380798339844,23.089366912841797,124.99943542480469
