idx,ssim,ssim_ori,tre,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
53,0.8706690669059753,0.7569133043289185,14.145097732543945,97.09555053710938,80.04341888427734,125.83518981933594,80.16796112060547,-0.6516294479370117,0.07224113494157791,1.9530091285705566,226.0272674560547,76.63327026367188,121.2864990234375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,226.0272674560547,76.63327026367188,121.2864990234375
54,0.8729217648506165,0.7542715668678284,17.352144241333008,107.1573257446289,71.98905944824219,129.09344482421875,72.12495422363281,-0.6290096044540405,0.06592882424592972,1.9564002752304077,235.5719757080078,71.82671356201172,125.88215637207031,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,235.5719757080078,71.82671356201172,125.88215637207031
55,0.8767699003219604,0.7568771839141846,17.94764518737793,103.15326690673828,73.0072250366211,126.37504577636719,73.13350677490234,-0.639503002166748,0.0708794891834259,1.9487719535827637,232.75033569335938,71.94058227539062,125.0895004272461,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,232.75033569335938,71.94058227539062,125.0895004272461
56,0.8746093511581421,0.7545138597488403,16.01455307006836,104.47916412353516,76.71073150634766,129.61648559570312,76.84941101074219,-0.6347174644470215,0.06992273032665253,1.9611389636993408,230.50643920898438,75.0254135131836,124.14814758300781,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.50643920898438,75.0254135131836,124.14814758300781
57,0.8751963973045349,0.7520371675491333,16.029218673706055,103.42523956298828,68.38115692138672,123.98694610595703,68.50252532958984,-0.6390611529350281,0.07890761643648148,1.9612656831741333,236.93321228027344,68.16929626464844,121.85330963134766,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,236.93321228027344,68.16929626464844,121.85330963134766
58,0.8696596622467041,0.7504402995109558,13.22392749786377,91.4983901977539,74.49422454833984,117.9887466430664,74.59757232666016,-0.664641797542572,0.07850097864866257,1.955467700958252,228.61705017089844,71.42170715332031,119.2566909790039,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,228.61705017089844,71.42170715332031,119.2566909790039
59,0.876677930355072,0.7557880282402039,16.069629669189453,101.65658569335938,66.36219024658203,121.4001693725586,66.47528076171875,-0.6414014101028442,0.06919825077056885,1.9535012245178223,238.42453002929688,66.62157440185547,123.17333984375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,238.42453002929688,66.62157440185547,123.17333984375
60,0.8733468651771545,0.7503259778022766,15.450600624084473,98.07646179199219,69.08102416992188,119.96324157714844,69.19084930419922,-0.6504397988319397,0.07529722899198532,1.9527262449264526,234.2318572998047,67.92930603027344,120.92070007324219,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.2318572998047,67.92930603027344,120.92070007324219
61,0.8718026280403137,0.7555915117263794,14.11640453338623,100.34877014160156,70.09278869628906,122.40455627441406,70.2106704711914,-0.6451383233070374,0.08169002085924149,1.972525715827942,235.01535034179688,69.27757263183594,121.01490020751953,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,235.01535034179688,69.27757263183594,121.01490020751953
66,0.8739856481552124,0.7689226269721985,14.907398223876953,92.76399993896484,78.41909790039062,121.46898651123047,78.52999114990234,-0.6644092798233032,0.07980033755302429,1.9450773000717163,224.0533905029297,73.58943176269531,118.13591766357422,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,224.0533905029297,73.58943176269531,118.13591766357422
67,0.8717572689056396,0.7494924664497375,14.314542770385742,91.59893035888672,63.45159912109375,111.42921447753906,63.53727340698242,-0.6632031202316284,0.059911876916885376,1.9385002851486206,239.21151733398438,63.88322067260742,124.07251739501953,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,239.21151733398438,63.88322067260742,124.07251739501953
68,0.8785067796707153,0.7564499378204346,16.325130462646484,90.20594024658203,63.41444396972656,110.26560974121094,63.49604797363281,-0.6695640683174133,0.07035724073648453,1.9350537061691284,237.05291748046875,63.13962173461914,123.53141784667969,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,237.05291748046875,63.13962173461914,123.53141784667969
69,0.8783025145530701,0.7455777525901794,13.30551815032959,85.72024536132812,61.13383865356445,105.28678131103516,61.207969665527344,-0.6752851605415344,0.07526753097772598,1.9585421085357666,238.54563903808594,61.04503631591797,121.89315795898438,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,238.54563903808594,61.04503631591797,121.89315795898438
70,0.8689755201339722,0.7433019876480103,14.850296020507812,94.9752426147461,74.93811798095703,120.97941589355469,75.0462417602539,-0.6578958034515381,0.05912765488028526,1.9314446449279785,229.64898681640625,72.71366882324219,122.88383483886719,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,229.64898681640625,72.71366882324219,122.88383483886719
71,0.8726413249969482,0.7469416856765747,15.346303939819336,97.97682189941406,66.83966827392578,118.60437774658203,66.94428253173828,-0.6499069929122925,0.06283576786518097,1.9413893222808838,237.2067413330078,66.74406433105469,122.98149108886719,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,237.2067413330078,66.74406433105469,122.98149108886719
72,0.8735873699188232,0.7446472644805908,15.128438949584961,100.52723693847656,64.45358276367188,119.41519927978516,64.56080627441406,-0.6431777477264404,0.06457960605621338,1.9507462978363037,240.8258056640625,65.31741333007812,123.5313491821289,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,240.8258056640625,65.31741333007812,123.5313491821289
73,0.8649722933769226,0.7461745142936707,14.417461395263672,95.97549438476562,74.9896469116211,121.79795837402344,75.10101318359375,-0.6548064947128296,0.05540526658296585,1.9325461387634277,230.0382080078125,72.9093017578125,122.77344512939453,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,230.0382080078125,72.9093017578125,122.77344512939453
74,0.8704763054847717,0.7497950792312622,13.069737434387207,83.75227355957031,66.49778747558594,106.94110107421875,66.57351684570312,-0.6806028485298157,0.0731007531285286,1.9485893249511719,234.42495727539062,65.36773681640625,122.01409912109375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,234.42495727539062,65.36773681640625,122.01409912109375
75,0.8674845695495605,0.7341201901435852,12.24295425415039,84.95230865478516,74.60328674316406,113.0599136352539,74.69205474853516,-0.6796197295188904,0.08095411211252213,1.9535939693450928,227.7615966796875,71.09574890136719,118.63818359375,1.8523999452590942,-0.8055999875068665,-0.5666000247001648,227.7615966796875,71.09574890136719,118.63818359375
