idx,ssim,ssim_ori,tre,mpd,geo_r,geo_t,geo_d,geo_se3,alpha,beta,gamma,bx,by,bz,alpha2,beta2,gamma2,bx2,by2,bz2
38,0.8278211355209351,0.720042884349823,5.4870686531066895,5.906348705291748,4.895047734665746,9.941167831420898,43.85885238647461,9.944527626037598,-1.1556293964385986,-0.025340650230646133,1.7406781911849976,144.8365478515625,31.947372436523438,159.77626037597656,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,144.8365478515625,31.947372436523438,159.77626037597656
39,0.8061535358428955,0.6971327066421509,11.104823112487793,13.467177391052246,4.713867841798426,12.909688949584961,43.114402770996094,12.913305282592773,-1.1424493789672852,-0.01299465261399746,1.7255823612213135,142.1953582763672,34.14227294921875,163.39190673828125,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,142.1953582763672,34.14227294921875,163.39190673828125
40,0.827859103679657,0.7302824854850769,11.775792121887207,11.871171951293945,3.860671647060022,15.872979164123535,37.24266052246094,15.876049041748047,-1.176720142364502,-0.029139257967472076,1.7271349430084229,141.27096557617188,36.89734649658203,165.14950561523438,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.27096557617188,36.89734649658203,165.14950561523438
41,0.8022518157958984,0.7405837774276733,28.39476203918457,13.535638809204102,3.4430863394704883,29.12059783935547,41.842647552490234,29.124488830566406,-1.1684019565582275,-0.010832521133124828,1.7235476970672607,135.11883544921875,53.28211212158203,163.19810485839844,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,135.11883544921875,53.28211212158203,163.19810485839844
42,0.7953653335571289,0.7408052682876587,36.86857604980469,11.473241806030273,3.718575735868916,36.8725471496582,49.118553161621094,36.87868881225586,-1.1549291610717773,-0.005909476429224014,1.714876413345337,132.64707946777344,61.585289001464844,161.11143493652344,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,132.64707946777344,61.585289001464844,161.11143493652344
43,0.8276374340057373,0.7320996522903442,11.801111221313477,11.300432205200195,4.52435752237028,16.75643539428711,42.89106369018555,16.760799407958984,-1.1744977235794067,-0.03981199860572815,1.7328386306762695,141.40786743164062,37.40106201171875,165.8734130859375,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.40786743164062,37.40106201171875,165.8734130859375
44,0.8269035816192627,0.7298985123634338,18.463544845581055,20.31739044189453,5.235197275181878,19.497220993041992,49.67218780517578,19.50337791442871,-1.1274302005767822,-0.007946992293000221,1.7185773849487305,141.12442016601562,40.18171691894531,167.0417022705078,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,141.12442016601562,40.18171691894531,167.0417022705078
45,0.7954704761505127,0.7016277313232422,24.147388458251953,22.02461051940918,6.419433177329016,21.12626838684082,59.871307373046875,21.136981964111328,-1.1030315160751343,0.020499741658568382,1.7210637331008911,139.2810516357422,44.88152313232422,163.37644958496094,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,139.2810516357422,44.88152313232422,163.37644958496094
46,0.8209773898124695,0.7163459062576294,14.519086837768555,20.564666748046875,5.44905104451011,17.018596649169922,50.505638122558594,17.024023056030273,-1.1320137977600098,-0.015712520107626915,1.7328633069992065,143.1704864501953,34.08088684082031,168.20947265625,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,143.1704864501953,34.08088684082031,168.20947265625
47,0.8168396353721619,0.7121672630310059,11.73651123046875,17.97600555419922,3.422741774084148,15.372030258178711,33.592559814453125,15.374310493469238,-1.1770200729370117,-0.016021015122532845,1.728031039237976,142.66929626464844,31.27539825439453,167.7372589111328,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,142.66929626464844,31.27539825439453,167.7372589111328
48,0.8228169679641724,0.7233269810676575,13.908747673034668,17.640766143798828,4.1002104247243585,17.24458122253418,39.719791412353516,17.248292922973633,-1.1590790748596191,-0.01740621030330658,1.7267789840698242,142.09059143066406,36.207542419433594,167.36868286132812,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,142.09059143066406,36.207542419433594,167.36868286132812
49,0.8206748366355896,0.7497913241386414,26.020952224731445,23.287431716918945,5.5588380845495475,24.570837020874023,54.37782287597656,24.580142974853516,-1.1184086799621582,0.012887447141110897,1.7198723554611206,138.69345092773438,47.29920196533203,166.0767822265625,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,138.69345092773438,47.29920196533203,166.0767822265625
50,0.8328980207443237,0.7440568804740906,14.941068649291992,19.57777976989746,4.22989571826901,15.924093246459961,40.20114517211914,15.92753791809082,-1.1503942012786865,0.0014001433737576008,1.7304338216781616,142.28872680664062,35.68598937988281,166.05355834960938,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,142.28872680664062,35.68598937988281,166.05355834960938
51,0.8485002517700195,0.7424559593200684,11.131037712097168,17.65210723876953,4.110671870306229,16.351736068725586,39.423431396484375,16.354780197143555,-1.1675338745117188,-0.027726924046874046,1.7272603511810303,143.99606323242188,27.787612915039062,169.23291015625,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,143.99606323242188,27.787612915039062,169.23291015625
52,0.8473363518714905,0.7307804822921753,19.016551971435547,21.66716766357422,5.029388048016572,17.729158401489258,47.335269927978516,17.734514236450195,-1.1317119598388672,0.0026814970187842846,1.7261089086532593,138.9244842529297,38.993309020996094,165.78463745117188,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,138.9244842529297,38.993309020996094,165.78463745117188
53,0.8157144784927368,0.6964607238769531,16.0936336517334,19.88609504699707,5.203878508252294,18.485614776611328,49.0306510925293,18.487869262695312,-1.1331861019134521,-0.00845171045511961,1.7305806875228882,148.92996215820312,18.303497314453125,167.46412658691406,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,148.92996215820312,18.303497314453125,167.46412658691406
54,0.7924086451530457,0.7113489508628845,13.018574714660645,20.091703414916992,4.990971567067565,15.82760238647461,46.34115219116211,15.831937789916992,-1.1569085121154785,-0.02763522043824196,1.7429255247116089,139.73028564453125,30.07720947265625,168.89039611816406,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,139.73028564453125,30.07720947265625,168.89039611816406
55,0.8443886041641235,0.7755864858627319,5.637639999389648,8.107996940612793,6.778774128733536,10.90367603302002,60.15245819091797,10.910499572753906,-1.1880022287368774,-0.08653639256954193,1.7449371814727783,143.3828125,28.324813842773438,163.57032775878906,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,143.3828125,28.324813842773438,163.57032775878906
56,0.844678521156311,0.790504515171051,10.815649032592773,9.416528701782227,6.90040657460523,12.222149848937988,61.44523620605469,12.228175163269043,-1.17495596408844,-0.08454392105340958,1.745704174041748,140.94195556640625,36.48590087890625,159.99871826171875,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,140.94195556640625,36.48590087890625,159.99871826171875
57,0.8436890244483948,0.7906655669212341,17.632137298583984,9.262184143066406,6.348397898564563,18.185522079467773,58.30864334106445,18.193010330200195,-1.1797409057617188,-0.08052998036146164,1.7349296808242798,137.15948486328125,43.469459533691406,158.6171875,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,137.15948486328125,43.469459533691406,158.6171875
58,0.8512294292449951,0.7871513366699219,6.572567939758301,9.725187301635742,7.379797116522429,8.590096473693848,64.97124481201172,8.596928596496582,-1.1649360656738281,-0.08446445316076279,1.7557355165481567,144.47439575195312,27.44709014892578,160.54800415039062,1.4678001403808594,-1.0015000104904175,-0.9084000587463379,144.47439575195312,27.44709014892578,160.54800415039062
