alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-1.0923445224761963,-0.007779168896377087,1.5491886138916016,210.3268585205078,167.44094848632812,135.5035400390625,0.5892267823219299,149.64649963378906,77.06367492675781,168.32374572753906,77.24479675292969,0.16656613600207493,50,se3_log_map,0.6695326566696167,1.3753446340560913,-0.843508780002594,-0.8509729504585266,138.37815856933594,298.45208740234375,-110.64218139648438
-1.092652440071106,-0.007668124046176672,1.5505731105804443,209.69720458984375,166.96249389648438,136.90093994140625,0.581938624382019,148.99549865722656,77.04721069335938,167.73768615722656,77.22533416748047,0.16620682799839415,50,se3_log_map,0.6715064644813538,1.3765150308609009,-0.8444004058837891,-0.8508530855178833,138.5251922607422,298.9160461425781,-109.19445037841797
-1.0936728715896606,-0.007987523451447487,1.5514321327209473,209.793701171875,166.42250061035156,137.94247436523438,0.5776180624961853,148.63429260253906,76.8522720336914,167.32730102539062,77.03047943115234,0.16652476901072077,50,se3_log_map,0.6751176118850708,1.376768708229065,-0.8458256721496582,-0.851123034954071,139.20620727539062,299.3177490234375,-108.30733489990234
-1.0946481227874756,-0.007769604213535786,1.550950527191162,210.6542510986328,165.7462158203125,138.51968383789062,0.5735671520233154,148.73910522460938,76.35945129394531,167.19476318359375,76.539794921875,0.16644869800074957,50,se3_log_map,0.669802725315094,1.376153588294983,-0.8461651802062988,-0.8521918654441833,140.37777709960938,299.59283447265625,-107.8655776977539
-1.0956729650497437,-0.008652318269014359,1.5504767894744873,211.33676147460938,165.01187133789062,138.59652709960938,0.5742861032485962,149.09703063964844,75.66739654541016,167.19891357421875,75.85009765625,0.16636951098917052,50,se3_log_map,0.6730304956436157,1.3749414682388306,-0.847248911857605,-0.8524659276008606,141.39820861816406,299.3000793457031,-107.67366027832031
-1.0965394973754883,-0.01093993429094553,1.5506443977355957,211.26162719726562,164.28378295898438,138.28970336914062,0.5865048170089722,149.51869201660156,74.8816146850586,167.22169494628906,75.0650863647461,0.16542325899354182,50,se3_log_map,0.668696403503418,1.3735878467559814,-0.8494492769241333,-0.8513535261154175,141.83651733398438,298.3341369628906,-107.472412109375
-1.0972857475280762,-0.014181194826960564,1.5508713722229004,210.82931518554688,163.54196166992188,137.79336547851562,0.5959212779998779,150.16094970703125,74.0337905883789,167.41957092285156,74.21775817871094,0.1653501230175607,50,se3_log_map,0.6682281494140625,1.371811866760254,-0.8521963357925415,-0.8494099378585815,142.03689575195312,297.0119323730469,-107.21537780761719
-1.099281668663025,-0.01802688091993332,1.551458477973938,211.00421142578125,162.71560668945312,137.50692749023438,0.6013559699058533,150.7565155029297,73.1532211303711,167.56765747070312,73.34043884277344,0.16531562100863084,50,se3_log_map,0.6708881855010986,1.3696143627166748,-0.8564488887786865,-0.8478530645370483,142.85928344726562,295.981689453125,-107.19093322753906
-1.103306770324707,-0.022250879555940628,1.553924560546875,211.6103973388672,161.6464385986328,138.23703002929688,0.6098293662071228,150.59918212890625,72.36988067626953,167.08534240722656,72.56194305419922,0.16631690500071272,50,se3_log_map,0.6717763543128967,1.3681714534759521,-0.8634420037269592,-0.8469502329826355,144.45350646972656,295.6826171875,-106.8949966430664
-1.1072626113891602,-0.027018940076231956,1.556355357170105,212.00186157226562,160.655029296875,138.87750244140625,0.614192545413971,150.6785125732422,71.65226745605469,166.847412109375,71.84937286376953,0.16425461901235394,50,se3_log_map,0.6737001538276672,1.3663983345031738,-0.8706939220428467,-0.8455772995948792,145.8670196533203,295.25439453125,-106.58958435058594
-1.11039400100708,-0.03251437097787857,1.5578012466430664,212.08770751953125,159.9007568359375,138.9132080078125,0.6152709722518921,151.46896362304688,70.95803833007812,167.26593017578125,71.16049194335938,0.16653580401907675,50,se3_log_map,0.6752041578292847,1.363621473312378,-0.8772484064102173,-0.8433343172073364,146.8167724609375,294.37774658203125,-106.51089477539062
-1.1129926443099976,-0.03831355646252632,1.5587489604949951,211.8551025390625,159.30809020996094,138.73635864257812,0.6063843965530396,152.6319580078125,70.34716033935547,168.0631866455078,70.55476379394531,0.16451717901509255,50,se3_log_map,0.6766678690910339,1.3604017496109009,-0.8833131194114685,-0.8406112194061279,147.39634704589844,293.3244323730469,-106.4045639038086
-1.1162105798721313,-0.04231374338269234,1.5603760480880737,211.61720275878906,158.46163940429688,139.58074951171875,0.6119434833526611,153.05685424804688,69.87410736083984,168.25216674804688,70.08504486083984,0.16658513600123115,50,se3_log_map,0.6759164333343506,1.3585230112075806,-0.8890591859817505,-0.8394878506660461,148.20657348632812,293.001708984375,-105.51969909667969
-1.1199030876159668,-0.04501396417617798,1.5627961158752441,211.21624755859375,157.51162719726562,141.14736938476562,0.6280784606933594,152.82928466796875,69.61226654052734,167.9364776611328,69.82491302490234,0.22017101099481806,50,se3_log_map,0.6738098859786987,1.3578635454177856,-0.8947603106498718,-0.8394319415092468,149.0150909423828,293.1995544433594,-104.10044860839844
-1.1240495443344116,-0.04785647615790367,1.5649511814117432,211.02960205078125,156.64788818359375,142.5989990234375,0.6354769468307495,152.80026245117188,69.42166900634766,167.8311309814453,69.63760375976562,0.16519845800939947,50,se3_log_map,0.6699690222740173,1.3567187786102295,-0.9007420539855957,-0.8396949768066406,149.90956115722656,293.4638366699219,-102.91700744628906
-1.1281298398971558,-0.05090876668691635,1.5667413473129272,210.8831787109375,155.8669891357422,143.6767578125,0.6361859440803528,153.0338134765625,69.1814956665039,167.94471740722656,69.401123046875,0.1663341160165146,50,se3_log_map,0.6658808588981628,1.3551441431045532,-0.9066039323806763,-0.8398643136024475,150.69357299804688,293.5127258300781,-102.02456665039062
-1.1304843425750732,-0.05399579554796219,1.5658248662948608,210.90219116210938,155.43145751953125,143.41943359375,0.6386735439300537,154.3688507080078,68.67703247070312,168.95643615722656,68.90068054199219,0.1645161540072877,50,se3_log_map,0.670164942741394,1.3518028259277344,-0.9097635746002197,-0.8396382927894592,151.02012634277344,292.8665466308594,-101.903076171875
-1.1328719854354858,-0.05693699046969414,1.565002202987671,210.81497192382812,155.0100860595703,143.17897033691406,0.6366779804229736,155.63906860351562,68.19705963134766,169.92457580566406,68.42424774169922,0.1647631179948803,50,se3_log_map,0.6713001132011414,1.34860360622406,-0.9129011034965515,-0.8395190238952637,151.234619140625,292.2232666015625,-101.73788452148438
-1.1365697383880615,-0.058988094329833984,1.5660772323608398,210.57305908203125,154.34616088867188,144.01641845703125,0.6391298770904541,155.93798828125,67.98169708251953,170.1122283935547,68.21145629882812,0.16512048998265527,50,se3_log_map,0.6691789627075195,1.3470627069473267,-0.9174643158912659,-0.8404029607772827,151.68252563476562,292.2380065917969,-100.91384887695312
-1.1393301486968994,-0.06054792180657387,1.5657691955566406,210.39190673828125,153.77586364746094,144.36634826660156,0.6400655508041382,156.62277221679688,67.64006042480469,170.60443115234375,67.87191009521484,0.16408771101851016,50,se3_log_map,0.669122040271759,1.3449293375015259,-0.9202962517738342,-0.8414376974105835,151.92788696289062,292.0143737792969,-100.27489471435547
