alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization
-0.2108585238456726,-0.011292829178273678,2.020528793334961,186.3367462158203,123.27875518798828,108.79334259033203,1.5605088472366333,1013.16259765625,248.50558471679688,1043.19384765625,276.52813720703125,0.776284558000043,1,se3_log_map
-0.2099856287240982,-0.011927684769034386,2.0197885036468506,186.76947021484375,123.7357177734375,108.84158325195312,1.5614298582077026,1012.7371826171875,249.07801818847656,1042.9173583984375,277.11370849609375,0.7897659470327199,1,se3_log_map
-0.20957234501838684,-0.012928063981235027,2.0202367305755615,187.14659118652344,123.91571044921875,109.46968841552734,1.5605261325836182,1012.8969116210938,249.7249755859375,1043.22705078125,277.85626220703125,0.759503168053925,1,se3_log_map
-0.2097739726305008,-0.013860136270523071,2.0207433700561523,186.99581909179688,123.76824188232422,109.89530181884766,1.5587153434753418,1013.107666015625,249.725830078125,1043.431884765625,277.912353515625,0.7590412350837141,1,se3_log_map
-0.21001046895980835,-0.013037879951298237,2.0203003883361816,186.5256805419922,123.43019104003906,109.5479736328125,1.5610467195510864,1012.9360961914062,249.05340576171875,1043.1046142578125,277.1542053222656,0.8004701440222561,1,se3_log_map
-0.21014003455638885,-0.011751409620046616,2.019322395324707,186.0432891845703,123.17594909667969,108.92122650146484,1.5604093074798584,1012.5193481445312,248.2906494140625,1042.5179443359375,276.2656555175781,0.7877976601012051,1,se3_log_map
-0.20998266339302063,-0.010520927608013153,2.017838954925537,185.9363555908203,123.24893951416016,108.3427734375,1.5582873821258545,1011.8408203125,247.99351501464844,1041.7882080078125,275.8648986816406,0.8251035651192069,1,se3_log_map
-0.2104034274816513,-0.010510922409594059,2.017368793487549,186.36390686035156,123.34201049804688,108.86265563964844,1.560594081878662,1011.6207885742188,248.58767700195312,1041.7161865234375,276.5272216796875,0.8139343650545925,1,se3_log_map
-0.21049176156520844,-0.01105197612196207,2.0171008110046387,187.04884338378906,123.67558288574219,109.63153076171875,1.560833215713501,1011.4630737304688,249.60366821289062,1041.805908203125,277.66778564453125,0.791850060923025,1,se3_log_map
-0.21054533123970032,-0.012027285061776638,2.017169952392578,187.33389282226562,123.81773376464844,110.26677703857422,1.556795358657837,1011.4498291015625,250.1671142578125,1041.92822265625,278.3280029296875,0.7882950671482831,1,se3_log_map
-0.2107960283756256,-0.01210840605199337,2.017120361328125,187.0698699951172,123.56562805175781,110.38907623291016,1.5570542812347412,1011.4285888671875,249.898681640625,1041.8431396484375,278.0508728027344,0.7952400981448591,1,se3_log_map
-0.2107589840888977,-0.01045752502977848,2.01564359664917,186.40744018554688,123.21087646484375,109.42967224121094,1.561218500137329,1010.778564453125,248.8041534423828,1040.949951171875,276.758056640625,0.7843688998837024,1,se3_log_map
-0.21065041422843933,-0.00949014164507389,2.014420986175537,185.95306396484375,122.9474105834961,108.79447937011719,1.5590412616729736,1010.218017578125,248.0541229248047,1040.2265625,275.86236572265625,0.805400462821126,1,se3_log_map
-0.2102423459291458,-0.009870577603578568,2.0133676528930664,185.91798400878906,123.09294128417969,108.74239349365234,1.5590187311172485,1009.6634521484375,248.07716369628906,1039.6934814453125,275.8580322265625,0.7992855608463287,1,se3_log_map
-0.2101326882839203,-0.011273578740656376,2.0139217376708984,186.2423858642578,123.27147674560547,109.80089569091797,1.5611364841461182,1009.8638305664062,248.8740997314453,1040.0784912109375,276.8208923339844,0.7835495839826763,1,se3_log_map
-0.21022623777389526,-0.012874243780970573,2.0134541988372803,186.6489715576172,123.42017364501953,110.99120330810547,1.5538915395736694,1009.5537719726562,249.77874755859375,1039.994384765625,277.8758850097656,0.7518415020313114,1,se3_log_map
-0.21032202243804932,-0.01279097143560648,2.011620044708252,186.50372314453125,123.41700744628906,110.84465789794922,1.556023359298706,1008.6510009765625,249.6035614013672,1039.075927734375,277.6344909667969,0.7830395139753819,1,se3_log_map
-0.2108781486749649,-0.010993382893502712,2.0094852447509766,185.95716857910156,122.94268035888672,110.282470703125,1.5606541633605957,1007.69970703125,248.71107482910156,1037.938232421875,276.57379150390625,0.7651759409345686,1,se3_log_map
