alpha,beta,gamma,bx,by,bz,ncc,geo_r,geo_t,geo_d,geo_se3,time,idx,parameterization,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
-0.8624574542045593,-0.005362387280911207,1.9445607662200928,254.18951416015625,-40.070960998535156,157.22645568847656,0.49718961119651794,88.07782745361328,63.84801483154297,108.78543853759766,63.928855895996094,0.14021017897175625,3,se3_log_map,0.6246471405029297,1.8035459518432617,-0.8338268995285034,-0.5615463852882385,298.98870849609375,158.18331909179688,6.727064609527588
-0.8619616031646729,-0.0049742963165044785,1.9447503089904785,254.55218505859375,-39.98243713378906,157.07579040527344,0.4969880282878876,88.34252166748047,64.12848663330078,109.16439056396484,64.21021270751953,0.14152765000471845,3,se3_log_map,0.624643087387085,1.8040425777435303,-0.833223283290863,-0.5615317225456238,299.20172119140625,158.207763671875,6.439477920532227
-0.8617322444915771,-0.0044184173457324505,1.9454338550567627,254.71888732910156,-40.05107879638672,157.2493438720703,0.49769607186317444,88.49024200439453,64.3249282836914,109.39935302734375,64.40699005126953,0.1421208999818191,3,se3_log_map,0.6217648983001709,1.8049718141555786,-0.8329839110374451,-0.5616868734359741,299.4157409667969,158.446044921875,6.509932041168213
-0.8614742159843445,-0.004042934626340866,1.946271538734436,254.64559936523438,-40.15869903564453,157.413330078125,0.4985817074775696,88.65005493164062,64.31748962402344,109.5242919921875,64.39962768554688,0.14244023396167904,3,se3_log_map,0.6223049163818359,1.8059747219085693,-0.8328813314437866,-0.5616032481193542,299.43798828125,158.58059692382812,6.715536117553711
-0.8610302805900574,-0.003511555725708604,1.9472990036010742,254.35133361816406,-40.37327575683594,157.61941528320312,0.49965518712997437,88.9153823852539,64.15714263916016,109.645263671875,64.2392807006836,0.2054205559543334,3,se3_log_map,0.6238361597061157,1.8072758913040161,-0.8325957655906677,-0.5614859461784363,299.3079833984375,158.6734161376953,7.167878150939941
-0.8604050278663635,-0.003003750229254365,1.9479031562805176,254.12110900878906,-40.51249694824219,157.6614532470703,0.49975642561912537,89.26224517822266,64.00886535644531,109.84026336669922,64.09132385253906,0.1385431209928356,3,se3_log_map,0.6221412420272827,1.8082408905029297,-0.8319754600524902,-0.5613681077957153,299.1383056640625,158.65895080566406,7.485766887664795
-0.8598952293395996,-0.0024412295315414667,1.9483611583709717,253.92071533203125,-40.66973114013672,157.81715393066406,0.5002257227897644,89.5516586303711,63.908119201660156,110.01702880859375,63.99079513549805,0.13872751803137362,3,se3_log_map,0.624286413192749,1.8090578317642212,-0.831372857093811,-0.5614239573478699,299.036376953125,158.75787353515625,7.873693943023682
-0.8595938086509705,-0.0018495629774406552,1.9487872123718262,253.74623107910156,-40.86640167236328,158.1666717529297,0.49963313341140747,89.73890686035156,63.870235443115234,110.14752960205078,63.952919006347656,0.13772080896887928,3,se3_log_map,0.6210299730300903,1.8097901344299316,-0.8309381604194641,-0.5616523623466492,299.04010009765625,159.03038024902344,8.377388954162598
-0.859352171421051,-0.001290798420086503,1.9492720365524292,253.55209350585938,-41.099609375,158.6273956298828,0.49833399057388306,89.8978271484375,63.846290588378906,110.26317596435547,63.92887878417969,0.1397118610329926,3,se3_log_map,0.6214268803596497,1.810542345046997,-0.8306027054786682,-0.5618692636489868,299.081787109375,159.37742614746094,8.97811222076416
-0.8589555621147156,-0.0010985437547788024,1.9494338035583496,253.3617706298828,-41.271484375,158.96524047851562,0.49722230434417725,90.10851287841797,63.78900909423828,110.40190887451172,63.871673583984375,0.1399179210420698,3,se3_log_map,0.6193326711654663,1.8108981847763062,-0.830187976360321,-0.5617440938949585,299.0713806152344,159.57553100585938,9.492677688598633
